,onset,duration,run_number,trial_number,trial_sequence,saccade_direction,fixation_duration,post_stim_duration,spatial_jitter_x,spatial_jitter_y,trial_onset,trial_offset,check_fix_onset,fix_onset,fix_offset,s1_onset,s1_offset,s2_onset,s2_offset,s3_onset,s3_offset,fix_duration,s1_duration,s2_duration,s3_duration,miss_time_trial,blink_trial,no_saccade_trial,main_sac_trial,innacurate_sac_trial,early_sac_trial,late_sac_trial,sac_x_onset_trial,sac_x_offset_trial,sac_y_onset_trial,sac_y_offset_trial,sac_t_onset_trial,sac_t_offset_trial,sac_dur_trial,sac_vpeak_trial,sac_dist_trial,sac_amp_trial,sac_dist_ang_trial,sac_lat_trial,sac_amp_ang_trial,jitter_x_trial,jitter_y_trial,cor_sac_trial,cor_sac_x_onset_trial,cor_sac_x_offset_trial,cor_sac_y_onset_trial,cor_sac_y_offset_trial,cor_sac_t_onset_trial,cor_sac_t_offset_trial,cor_sac_dur_trial,cor_sac_vpeak_trial,cor_sac_dist_trial,cor_sac_amp_trial,cor_sac_dist_ang_trial,cor_sac_amp_ang_trial
0,4158.110106,1.9558217,1,1,5,1,8,5,5,10,4141585.0,4143541.0,0.0,4141590.0,4142531.0,4141932.0,4141932.0,0.0,0.0,0.0,0.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5815373994062447,-4.205761549277317,6.175373336552043,2.7484565186223775,4143163.0,4143220.0,57.0,367.0620751412736,4.98786122155758,5.55981977769516,2.384169517086644,632.0,2.4567392595085815,-0.5000000000000001,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4160.685853,1.9688178,1,2,7,1,3,6,2,9,4144159.0,4146130.0,0.0,4144170.0,4145120.0,4144410.0,4144411.0,4144440.0,4144441.0,4144470.0,4144471.0,950.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.2015344406093615,-8.255754152285103,5.995373665307253,5.0642215198293945,4144841.0,4144902.0,61.0,323.17727858724936,6.12540779338577,6.572808780678111,2.9889862897487447,-279.0,2.9898642458551064,-2.0000000000000004,1.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4163.014681,1.8691749,1,3,5,1,6,4,2,5,4146488.0,4148359.0,0.0,4146500.0,4147349.0,4146799.0,4146799.0,0.0,0.0,0.0,0.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0907654121510273,-6.348449943518188,3.9253774459921615,2.322688065485663,4147308.0,4147387.0,79.0,288.09270022665333,4.5493396025172155,4.898404333556957,2.781575212213517,-41.0,2.7728967509317433,-2.0000000000000004,-0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4165.443496,1.9388966,1,4,6,2,4,5,8,10,4148917.0,4150857.0,0.0,4148928.0,4149848.0,4149188.0,4149189.0,4149218.0,4149218.0,4149248.0,4149248.0,920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4167.893488,2.0178319,1,5,5,2,11,5,5,5,4151369.0,4153387.0,0.0,4151376.0,4152377.0,4151777.0,4151779.0,0.0,0.0,0.0,0.0,1001.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7234602171184842,4.686914516643202,3.966915831664038,0.28730716756379865,4152727.0,4152798.0,71.0,366.79992646257756,6.543063096184262,7.545108678963265,0.5972466542427751,350.0,0.5131142065226263,-0.5000000000000001,-0.5000000000000001,1.0,-0.7234602171184842,4.686914516643202,3.966915831664038,0.28730716756379865,4152727.0,4152798.0,71.0,366.79992646257756,6.543063096184262,7.545108678963265,0.5972466542427751,0.5131142065226263
5,4170.531277,1.838666,1,6,5,2,2,5,1,11,4154005.0,4155845.0,0.0,4154015.0,4154835.0,4154235.0,4154236.0,0.0,0.0,0.0,0.0,820.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.2742266155351434,4.056915667286434,7.5565246601418785,4.167684695744764,4155019.0,4155083.0,64.0,457.8438782283267,7.18105834188988,8.011167798743514,0.4914601464567618,184.0,0.483552208345953,-2.5,2.5,1.0,-2.2742266155351434,4.056915667286434,7.5565246601418785,4.167684695744764,4155019.0,4155083.0,64.0,457.8438782283267,7.18105834188988,8.011167798743514,0.4914601464567618,0.483552208345953
6,4172.720194,1.6790515,1,7,3,1,4,1,1,7,4156196.0,4157874.0,0.0,4156203.0,4156864.0,4156464.0,4156464.0,0.0,0.0,0.0,0.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7103796650898246,-10.263442793092382,5.282298044606738,2.5546107188202964,4157294.0,4157379.0,85.0,278.1847165984562,8.030506880816912,8.38509201912942,2.795031265618759,430.0,2.7909876309709643,-2.5,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4174.908741,1.8190889,1,8,2,2,1,5,9,5,4158384.0,4160202.0,0.0,4158392.0,4159193.0,4158593.0,4158593.0,0.0,0.0,0.0,0.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,4177.247624,1.9791631,1,9,6,2,6,5,7,9,4160721.0,4162701.0,0.0,4160732.0,4161692.0,4161032.0,4161033.0,4161062.0,4161062.0,4161092.0,4161092.0,960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,4179.846714,1.8389879,1,10,6,1,9,1,5,4,4163320.0,4165160.0,0.0,4163331.0,4164151.0,4163691.0,4163691.0,4163721.0,4163721.0,4163751.0,4163751.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,4182.285534,1.7688257,1,11,2,2,1,4,1,3,4165759.0,4167529.0,0.0,4165770.0,4166520.0,4165970.0,4165970.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.661918215139305,4.26114606350648,3.028840621907533,2.3261495976249846,4166820.0,4166873.0,53.0,335.80876175014987,6.958634469626102,7.547769824769037,0.10115357938072894,300.0,0.11121432418032762,-2.5,-1.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4184.584044,1.8990481,1,12,4,1,5,5,4,11,4168059.0,4169958.0,0.0,4168067.0,4168949.0,4168349.0,4168349.0,0.0,0.0,0.0,0.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,4187.012882,1.989006,1,13,7,1,9,4,5,8,4170488.0,4172477.0,0.0,4170496.0,4171468.0,4170858.0,4170858.0,4170888.0,4170889.0,4170918.0,4170919.0,972.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,4189.351758,1.8990292,1,14,4,2,10,3,3,3,4172826.0,4174725.0,0.0,4172835.0,4173717.0,4173217.0,4173217.0,0.0,0.0,0.0,0.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6234585733424367,5.697681901325481,2.7726872435976393,0.3807685353255184,4173988.0,4174059.0,71.0,370.44054842484957,7.701972017399372,8.193736126482504,0.315781324556542,271.0,0.3117308496376422,-1.5000000000000002,-1.5000000000000002,1.0,-1.6234585733424367,5.697681901325481,2.7726872435976393,0.3807685353255184,4173988.0,4174059.0,71.0,370.44054842484957,7.701972017399372,8.193736126482504,0.315781324556542,0.3117308496376422
14,4191.850515,1.9890124,1,15,6,2,4,6,1,11,4175324.0,4177315.0,0.0,4175335.0,4176305.0,4175595.0,4175595.0,4175625.0,4175625.0,4175655.0,4175655.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,4194.419272,1.8391045,1,16,7,2,9,1,3,2,4177892.0,4179733.0,0.0,4177904.0,4178723.0,4178263.0,4178263.0,4178293.0,4178293.0,4178323.0,4178323.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.4780742234908775,4.57268395604554,2.5199953974270675,1.7169199411041565,4179035.0,4179103.0,68.0,336.9031973465795,6.103818864921789,6.2057393986766645,0.13195192211519843,312.0,0.16643249147317776,-1.5000000000000002,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,4196.768376,1.8388899,1,17,3,1,2,5,7,1,4180244.0,4182082.0,0.0,4180251.0,4181072.0,4180472.0,4180473.0,0.0,0.0,0.0,0.0,821.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4707683709479144,-5.493451505105435,2.12884226568358,1.041921173936192,4181364.0,4181413.0,49.0,304.8272756418683,6.062451335029022,6.0517442793924685,2.9613305945023414,292.0,2.955190592951495,0.5000000000000001,-2.5,1.0,0.4707683709479144,-5.493451505105435,2.12884226568358,1.041921173936192,4181364.0,4181413.0,49.0,304.8272756418683,6.062451335029022,6.0517442793924685,2.9613305945023414,2.955190592951495
17,4199.196979,1.8894344,1,18,1,1,7,4,1,2,4182672.0,4184561.0,0.0,4182680.0,4183552.0,4183002.0,4183002.0,0.0,0.0,0.0,0.0,872.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.4161494332473787,-7.24844829974214,2.513072333148422,2.8280717578268044,4183856.0,4183893.0,37.0,278.0859904966794,4.842554798107531,4.863556131053477,-3.0764985032963814,304.0,-3.0346295129164758,-2.5,-2.0000000000000004,1.0,-7.251909831881464,-8.771522441044214,2.8384563542447734,1.6165355090637912,4183895.0,4183978.0,83.0,123.0292132519497,1.9499520593630568,2.8102546259690535,2.464356568221584,2.5819488158424444
18,4201.675865,1.9589351,1,19,3,2,8,5,6,6,4185150.0,4187109.0,0.0,4185159.0,4186100.0,4185500.0,4185500.0,0.0,0.0,0.0,0.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17999967124479208,6.680757028893186,4.9880678127642915,3.8319160782304436,4186345.0,4186411.0,66.0,337.6418581820118,6.602767075725552,6.913875601400598,0.17600844699815132,245.0,0.18021174616110305,0.0,0.0,1.0,0.17999967124479208,6.680757028893186,4.9880678127642915,3.8319160782304436,4186345.0,4186411.0,66.0,337.6418581820118,6.602767075725552,6.913875601400598,0.17600844699815132,0.18021174616110305
19,4204.094778,1.9791963,1,20,6,2,11,3,10,10,4187568.0,4189549.0,0.0,4187579.0,4188539.0,4187979.0,4187979.0,4188009.0,4188009.0,4188039.0,4188039.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.9315349337421734,8.684984137561145,6.88844895725256,4.86691418788799,4188778.0,4188845.0,67.0,330.46756218569385,7.0495162225725085,7.475063843965504,0.290845375120325,239.0,0.27384704546919425,2.0000000000000004,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,4206.603393,1.6691755,1,21,5,1,1,2,8,4,4190078.0,4191747.0,0.0,4190086.0,4190738.0,4190288.0,4190288.0,0.0,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1249979452799406,-3.714223985493464,4.0292234101718485,2.571918379516911,4191006.0,4191055.0,49.0,350.1921433185827,5.053890268659428,5.385918203595495,2.84908619735743,268.0,2.8428102083316755,1.0000000000000002,-1.0000000000000002,1.0,1.1249979452799406,-3.714223985493464,4.0292234101718485,2.571918379516911,4191006.0,4191055.0,49.0,350.1921433185827,5.053890268659428,5.385918203595495,2.84908619735743,2.8428102083316755
21,4208.842319,1.9589976,1,22,4,1,8,5,8,9,4192317.0,4194276.0,0.0,4192325.0,4193266.0,4192667.0,4192667.0,0.0,0.0,0.0,0.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
